playlist_id,track_name,artist(s)_name,artist_ids,album_name,album_id,track_id,Image URL,release_date,popularity
5FzeDvNpCq5qvzElpvFnET,Ghar Se Nikalte Hi,"['Amaal Mallik', 'Armaan Malik', 'Kunaal Vermaa']","['76fuWYgIf3TVIopTs3vaJ6', '4IKVDbCSBTxBeAsMKjAuTs', '52XgeWw24o4klNdfwvB0Vx']",Ghar Se Nikalte Hi,2CjnKjbXdhCjY7NzK8lW4H,1Dw8GkFpFjUpNTUpfF5lee,https://i.scdn.co/image/ab67616d0000b2739969316c454fb52e20050598,2018-04-04,59
5FzeDvNpCq5qvzElpvFnET,Main Jahan Rahoon,['Rahat Fateh Ali Khan'],['3OLGltG8UPIea8sA4w0yg0'],Mann Ki Lagan,7gMPMsZ7vNsvePbs2dtEjL,4ZsYRQhNbDJZjpZ95g1mec,https://i.scdn.co/image/ab67616d0000b27376a631da45d388cef21144af,2010-06-15,33
5FzeDvNpCq5qvzElpvFnET,Ballay Ballay - Coke Studio Season 11,"['Abrar Ul Haq', 'Aima Baig']","['5Z1MqXZgG3ooTyK3oqQVpw', '2MNI4W0Pblx8NF4WvutxgA']",Ballay Ballay (Coke Studio Season 11),20KUxoOhz6HuQ00lm0wUOM,49V1RI3KW6b8FLTxRHMS7z,https://i.scdn.co/image/ab67616d0000b27317f666f819f2609caa999636,2018,31
5FzeDvNpCq5qvzElpvFnET,Kabhi Kitaboon Mein Phool,['Noor Jehan'],['0LruguA5aIP6yvLUIkxANh'],"Tarannum, Vol. 4",24FTirBUE0boEAbO7U18Ln,67aukea21L3LxakYBj64zn,https://i.scdn.co/image/ab67616d0000b273224882cff00ef265f52f79bb,1994-01-01,21
5FzeDvNpCq5qvzElpvFnET,Mere Bachpan Ke Din,"['Muhammad Ali Shehki', 'Afshan']","['4s91JIDRnTZ5opyvVJJ5V4', '5KGyT7BuVG7qfJHstr7WSO']",Rung Tarang,4QJ1N78qkJjJKG7cBKxHHd,2781rRlKpxmTdagiD23miM,https://i.scdn.co/image/ab67616d0000b2730c4c68e0c98c6c6d624f6036,1990-04-01,10
5FzeDvNpCq5qvzElpvFnET,Mai Ni Meriye,['Mohit Chauhan'],['5GnnSrwNCGyfAU4zuIytiS'],Fitoor,7znEdwhoR8dgECse6qTpli,0dUvKIQzOkofLditZUWbJY,https://i.scdn.co/image/ab67616d0000b273e1cc217267ac17d1af687caa,2009-01-01,41
5FzeDvNpCq5qvzElpvFnET,Baghawat (The Song of Resistance),['Haider Saif'],['5mN0rIX7HBuCCe63fl2T4G'],Baghawat (The Song of Resistance),0dGt2HBPfPy2hS7asmRksK,6jRCPOhoxKst7JdDqW8Ui9,https://i.scdn.co/image/ab67616d0000b273fccdb2f1471a903d0a5147b1,2022-12-07,38
5FzeDvNpCq5qvzElpvFnET,Hum Dekhenge,"['Zohaib Kazi', 'Ali Hamza']","['6KLLWcERsoHPN3Mu0Z20ci', '0O7Iu0NZE2lU74tHPcel7c']",Coke Studio Season 11 (Sound of The Nation),0NKhQH2b1GwucaMqnzfZri,4rP97uZJ2DdqIGPIvVyeiO,https://i.scdn.co/image/ab67616d0000b273ba855317a8a7f48cdd7d529c,2018-10-20,35
5FzeDvNpCq5qvzElpvFnET,Muddat Hui Hai,['Iqbal Bano'],['7JxXeUTiGg0vr8SS2iS0F0'],Muddat Hui Hai,7d9ljNsKYuNLwSz5EzNMOa,62dHyLuB4sW13H0ZbJoTNp,https://i.scdn.co/image/ab67616d0000b2739152a7c411b5ec563047c4e9,2000,0
5FzeDvNpCq5qvzElpvFnET,Chal Dil Mere - Lo-Fi Mix,['Ali Zafar'],['3cKNppGLfcxdt9CtoHEZmQ'],Chal Dil Mere (Lo-Fi Mix),6MsGzuZqI04z7zUNWiftxd,1zFdFJ5WaNy2Y1vYClfTIi,https://i.scdn.co/image/ab67616d0000b273ebcdf3d061c7aa3d611a8f34,2023-05-18,37
5FzeDvNpCq5qvzElpvFnET,Faslon Ko Takalluf,['Ali Zafar'],['3cKNppGLfcxdt9CtoHEZmQ'],Faslon Ko Takalluf,4hKkxE1VXdBw60szgoMsLy,5dRlBLnbzIIJWtbbqrHFPN,https://i.scdn.co/image/ab67616d0000b2735f6d776ba364b5d8916bc361,2023-03-23,35
5FzeDvNpCq5qvzElpvFnET,La Haasil,['Sunny Khan Durrani'],['3quv60l1R7kydik94rdl7j'],La Haasil,1j621KXDJsN2duq4gzftZo,76Ft5Sj31Z6cl4cN3VJYY3,https://i.scdn.co/image/ab67616d0000b27392ad1d3a25aa35b3a2de576d,2020-05-27,48
5FzeDvNpCq5qvzElpvFnET,Haasil,['Sunny Khan Durrani'],['3quv60l1R7kydik94rdl7j'],Haasil,7hDiph7jJqHiXKfHWNTC3f,4Dn28yuThDOwypgMoednQL,https://i.scdn.co/image/ab67616d0000b2731593156646c3504085f6202e,2021-02-22,38
5FzeDvNpCq5qvzElpvFnET,Aye Zindagi - From ''Aye Zindagi'',['Quratulain Balouch'],['5r3gdJkUB4oAcnuIGXEB7q'],Aye Zindagi (From ''Aye Zindagi''),25tLpwwXOXV19XxbXXIFAA,1etn7AiCgbOmCqjeTpVJjB,https://i.scdn.co/image/ab67616d0000b273cbdf1a62b9be9d33bef96fca,2015-03-12,37
5FzeDvNpCq5qvzElpvFnET,Raat Dhallay,"['Sunny Khan Durrani', 'Debashree Dasgupta']","['3quv60l1R7kydik94rdl7j', '79opdMPjsF4NefCESTUw4k']",Raat Dhallay,4JqGI9pMBT6MngqcldXrNV,6jCfmdbz6riOFsvvS6UyVq,https://i.scdn.co/image/ab67616d0000b27383c1f48c9c2d5ca24713a2f5,2021-01-28,33
5FzeDvNpCq5qvzElpvFnET,Kasauti Zindagi Ki,['Pamela Jain'],['4BBdp811wrWrr1zk9dENUE'],Badhai Ho Badhai,7eXkS0YByNEhzxV5xc8xxh,18dKenvtOYXVZXQttYoRxS,https://i.scdn.co/image/ab67616d0000b27358e7653f8071d4b3a556ee79,2023-05-22,32
5FzeDvNpCq5qvzElpvFnET,Thoda Sa Pyar (Sad),['Sonu Nigam'],['1dVygo6tRFXC8CSWURQJq2'],Maine Dil Tujhko Diya,3Mesmx4bHA2X94DJB9zkFJ,45D8loM5s6t30OcqRZ54e9,https://i.scdn.co/image/ab67616d0000b27354dab847ef913d7de3501829,2002-05-18,29
5FzeDvNpCq5qvzElpvFnET,Pavitra Rishta,['Pamela Jain'],['4BBdp811wrWrr1zk9dENUE'],Badhai Ho Badhai,7eXkS0YByNEhzxV5xc8xxh,4kJTzJYDuM1qZ5XwV1WtnA,https://i.scdn.co/image/ab67616d0000b27358e7653f8071d4b3a556ee79,2023-05-22,38
5FzeDvNpCq5qvzElpvFnET,Rewind With Samina Peerzada,"['Samina Peerzada', 'Mahira Khan']","['39RCoI0W88tE7IpYe2exkR', '4G1Yy0k93ycX3TSlrQZQv4']",Rewind With Samina Peerzada,1f88vmepcuCVp3SOjnlvYm,33b0cFm7vkpUzRHQcchoQ9,https://i.scdn.co/image/ab67616d0000b27317c322d23eb6846c11030c53,2020-01-08,0
5FzeDvNpCq5qvzElpvFnET,Rewind With Samina Peerzada,"['Samina Peerzda', 'Momina Mustehsan']","['2EIh1Y3qRQzF2pf7Fb0Y2p', '7J2gs5q2wLq6lU4q4wkyuV']",Rewind With Samina Peerzada,5JJazbZAD78lHUQbmJkt66,1IkJTjOlgLA5E6VIaAKRDT,https://i.scdn.co/image/ab67616d0000b273822e1d5b8b2ffd88eec9ae8b,2018-01-25,0
5FzeDvNpCq5qvzElpvFnET,Rewind With Samina Peerzada,['Affan Waheed'],['4ZGqt359GW94LamAWrnoIb'],Rewind With Samina Peerzada,0l12DbkaiXIw2e9FZ98J4y,0iL46ghqResQq9PKdIamTH,https://i.scdn.co/image/ab67616d0000b2735de5f4e528368ad0bcf454d6,2019-05-13,0
5FzeDvNpCq5qvzElpvFnET,Ek Ladki Ko Dekha To - Lofi Chill,['Sanam'],['7o7doCwqft91WC690aglWC'],Bollywood Lofi,4aYViZpO2DuAOj0scW7XNC,7Fa69Kkmy0VfPYsSRF7gyV,https://i.scdn.co/image/ab67616d0000b2732acd5eb998f8ca0d379495fb,2022-02-19,12
5FzeDvNpCq5qvzElpvFnET,Ajeeb Dastan - Lofi,['Lata Mangeshkar'],['61JrslREXq98hurYL2hYoc'],"Hindi Bollywood Lofi, Vol. 1",5xMaEh9Edh6XPIU3hYzbf9,3RRQtiQboov4P7ESKVDsRf,https://i.scdn.co/image/ab67616d0000b27307306f8a247ac2b7afaa3898,2022-05-28,15
5FzeDvNpCq5qvzElpvFnET,Salame Ishq Meri Jaan,"['Lata Mangeshkar', 'Kishore Kumar']","['61JrslREXq98hurYL2hYoc', '0GF4shudTAFv8ak9eWdd4Y']",Muqaddar Ka Sikandar (Original Motion Picture Soundtrack),6Uvb08lPZhexcv1mYGe7L5,2I3tlRJXVDuBDvfVOywwUU,https://i.scdn.co/image/ab67616d0000b2735808e73fc287b515397be247,1978-12-01,39
5FzeDvNpCq5qvzElpvFnET,Yaad Aaonge,['Wasi Shah'],['4D6hQkI0HXoQwhBT8IOqOs'],"Wo Iqrar Kare, Vol. 3",6xVvwRtXwnLQcBQuEbaPdE,1FfFPgBmB0LMMM92FhPTI2,https://i.scdn.co/image/ab67616d0000b273e5f40751b1cc769141d37746,2019-04-16,3
5FzeDvNpCq5qvzElpvFnET,Kangan,['Wasi Shah'],['4D6hQkI0HXoQwhBT8IOqOs'],"Kangan, Vol. 1",3DdPmALTFdkdqllFMFXKJO,4D1onn3bYtSFNJckD7XH5s,https://i.scdn.co/image/ab67616d0000b273e8fd643ddfddfe3be5587459,2019-04-16,2
5FzeDvNpCq5qvzElpvFnET,Main Ro Parhta Hoon,['Wasi Shah'],['4D6hQkI0HXoQwhBT8IOqOs'],"Mere Ho Kay, Vol. 3",07rapM8Z1PO9dxePLM9ejA,2ZN833xYwOtS2uPcTUAtuc,https://i.scdn.co/image/ab67616d0000b273d2b386f32514806ceb54d46d,2019-04-16,1
5FzeDvNpCq5qvzElpvFnET,Apni Umar Se Aagey,['Wasi Shah'],['4D6hQkI0HXoQwhBT8IOqOs'],"Mere Ho Kay, Vol. 3",07rapM8Z1PO9dxePLM9ejA,4fDauID5MS5viDZa6NoExQ,https://i.scdn.co/image/ab67616d0000b273d2b386f32514806ceb54d46d,2019-04-16,1
5FzeDvNpCq5qvzElpvFnET,Bachpan,['Wasi Shah'],['4D6hQkI0HXoQwhBT8IOqOs'],"Mere Ho Kay, Vol. 3",07rapM8Z1PO9dxePLM9ejA,46jhV1UirqBH92ygETOj3z,https://i.scdn.co/image/ab67616d0000b273d2b386f32514806ceb54d46d,2019-04-16,1
5FzeDvNpCq5qvzElpvFnET,Bahar Aayee,['Tina Sani'],['4sNVLsdQvZ6RI5Y3C6Yr3B'],"The Definitive Collection, Vol. 1",4WVAiML7HDMS7vnTZWTufx,5hptiZUG2pJwt53s8c7cDA,https://i.scdn.co/image/ab67616d0000b273ab1a5e08ba4797d76c17f4b3,1988,13
5FzeDvNpCq5qvzElpvFnET,Bachpan,['Kaavish'],['6znPk9JRNmg6uyB6h8nJu3'],Gunkali (Original Score),1lCyYMOz15QK4vhcUxHxEW,6soRqi7x53yQINVVnwK0GU,https://i.scdn.co/image/ab67616d0000b273b4f2f558c56dd71894df23f8,2008-03-01,37
5FzeDvNpCq5qvzElpvFnET,Faasle,"['Kaavish', 'Quratulain Balouch']","['6znPk9JRNmg6uyB6h8nJu3', '5r3gdJkUB4oAcnuIGXEB7q']",Coke Studio Season 10: Episode 2,0WJn9oPJOjaZenZ4OVQEgy,6YNl1rXbhKvmbMrw9cp3RQ,https://i.scdn.co/image/ab67616d0000b273bd5413c48288b5976bb346cd,2017-08-21,52
5FzeDvNpCq5qvzElpvFnET,Tere Pyar Main,['Kaavish'],['6znPk9JRNmg6uyB6h8nJu3'],Gunkali (Original Score),1lCyYMOz15QK4vhcUxHxEW,6JB0h4leDJ4Akabtu42Epd,https://i.scdn.co/image/ab67616d0000b273b4f2f558c56dd71894df23f8,2008-03-01,42
5FzeDvNpCq5qvzElpvFnET,Luka Chuppi,"['A.R. Rahman', 'Lata Mangeshkar']","['1mYsTxnqsietFxj1OgoGbG', '61JrslREXq98hurYL2hYoc']",Rang De Basanti (Original Motion Picture Soundtrack),0NKNDn80mhKn4Xi6nHrsqQ,500H9ENeR5AYbKU1ScK6ME,https://i.scdn.co/image/ab67616d0000b273a58a09b161c806587fe97b6e,2005-12-04,60
5FzeDvNpCq5qvzElpvFnET,In Ankhon Ki Masti (Lofi),"['Asha Bhosle', 'The Keychangers']","['5as8A4G47Ohu9NSWs3Je8U', '5HnE0vK2ZcVTpNJjecfJUV']",Calm Bollywood Lofi,2PfpxRxqbOuUIRVNqeqEoz,5uh6GTGPeGwjVhmGLEXxrt,https://i.scdn.co/image/ab67616d0000b273df5ae6ccde7c29659a60563a,2022-10-29,24
5FzeDvNpCq5qvzElpvFnET,Bachpan Chala Gaya,['Gurdas Maan'],['3ttzOzBpRWRBzhn6thqhdT'],Mamla Gadbad Hai,1e37Zt71OT9c9UTvGI5h95,5nn3vaJSXVyE5FhxVS0vBk,https://i.scdn.co/image/ab67616d0000b27352717841dda99af496b72fbf,2009-07-31,4
5FzeDvNpCq5qvzElpvFnET,Baller (Lofi),['Sappy'],['65JDyzM2gNIqe077nkXKFr'],Baller (Lofi),2KbscM3yAAETpLd1L9nDkf,5yMI5BKTaNOdtPM1RKPGOc,https://i.scdn.co/image/ab67616d0000b273a056da06ae386d6ec94dfa91,2022-11-03,40
5FzeDvNpCq5qvzElpvFnET,Until I Found You (with Em Beihold) - Em Beihold Version,"['Stephen Sanchez', 'Em Beihold']","['5XKFrudbV4IiuE5WuTPRmT', '7o2ZQYM7nTsaVdkXY38UAA']",Until I Found You (Em Beihold Version),7ARtQpvnPN2ucbmVHngLOs,1Y3LN4zO1Edc2EluIoSPJN,https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244,2022-04-22,89
5FzeDvNpCq5qvzElpvFnET,Kahani Mohabat Ki,['Strings'],['2fizRsm6KDWZvysU00yZrX'],Dhaani,1JV7W8JrdR7j6LRkAAk5cw,3Jf6VmasyMYzr2EJBXpXQH,https://i.scdn.co/image/ab67616d0000b27354a6137323b39d827958baa5,2003-09-01,32
5FzeDvNpCq5qvzElpvFnET,Tu Lakh Chale Re Gori,['Iqbal Bano'],['7JxXeUTiGg0vr8SS2iS0F0'],Classical and Light Classical,2AbBZvbaQF1iXU9QkuoGDx,1eH4sOhUg02F0dUgYMosKW,https://i.scdn.co/image/ab67616d0000b273dd0c85fb48600076fc62b684,2014-07-28,27
5FzeDvNpCq5qvzElpvFnET,"Chunari Chunari (From ""Biwi No. 1"")","['Abhijeet', 'Anuradha Sriram']","['2ZRrPOjBIWoKK5rHedLijj', '5ObQXIcqKtQENK14lQyqiy']",90's Dance (Bollywood Style),6MHhyopBtZ2JiQlC58BD5e,3U6sVwzUkHg9RdmcCRsZuC,https://i.scdn.co/image/ab67616d0000b273590e258ee9b43292177078bc,2013-03-01,0
5FzeDvNpCq5qvzElpvFnET,Tu hai kahan,['AUR'],['2cjQTf2J5yCaNY8qHpW855'],Tu hai kahan,5V2IsZkQDhgRrgNhyCOJHf,4VhqKzBeAlhTjLYZr0oJx8,https://i.scdn.co/image/ab67616d0000b273a19e0b62539dc70565ae83e4,2023-06-10,66
5FzeDvNpCq5qvzElpvFnET,Nahin Saamne Tu,"['Hariharan', 'Sukhwinder Singh']","['2NoJ7NuNs9nyj8Thoh1kbu', '19MVxKZZdPj2X0F8pi0OCT']",Taal (Original Motion Picture Soundtrack),3bqIzWWbArrjJ963HKeZcd,2VbJADm28rn89sdn2QwzuZ,https://i.scdn.co/image/ab67616d0000b27398754a3b7cbff68a9ccbd5de,1999-08-13,56
5FzeDvNpCq5qvzElpvFnET,Dasht-E-Tanhai Mein,['Iqbal Bano'],['7JxXeUTiGg0vr8SS2iS0F0'],"An Evening With Iqbal Bano, Vol. 1",28YZZXx13F7sSEwW13v1yv,0PZO1Ih1qTQawy5Wc9B7zy,https://i.scdn.co/image/ab67616d0000b2730a06ed1b7b9167df19bc0436,1982-07-01,31
5FzeDvNpCq5qvzElpvFnET,Let Go and Relax,"['The Red Pill', 'Alan Watts']","['5DDSCugRjUhxIdW4tkFWXI', '2CCcoAwiAwpIs1hcsqkk3b']",Let Go and Relax,5dlmA4BVDZskRQmrqaGDlY,0432czMUYajdVkmmWSi3hB,https://i.scdn.co/image/ab67616d0000b2736b89bc7db5f7dc9bc71968dc,2018-11-27,32
5FzeDvNpCq5qvzElpvFnET,It All Makes Sense,"['The Red Pill', 'Alan Watts']","['5DDSCugRjUhxIdW4tkFWXI', '2CCcoAwiAwpIs1hcsqkk3b']",It All Makes Sense,0lkdVIaNwQ9B1NP0y3JsgD,4S02BuT8jS3HubZTaJLcYE,https://i.scdn.co/image/ab67616d0000b273cfcd9561142ed1c329cc05b1,2019-01-01,33
5FzeDvNpCq5qvzElpvFnET,Listen,"['Alan Watts', 'Boreta']","['2CCcoAwiAwpIs1hcsqkk3b', '4pk4xXNYrYeJpf82VJJwLo']","Listen, Dream",5gWI7esADrlIofXagLE34S,2ytitxqQ7JehV0JadqjsJW,https://i.scdn.co/image/ab67616d0000b2737209c4c0f2578c5dfaa53887,2019-11-22,0
5FzeDvNpCq5qvzElpvFnET,How to Enjoy Life,"['The Red Pill', 'Alan Watts']","['5DDSCugRjUhxIdW4tkFWXI', '2CCcoAwiAwpIs1hcsqkk3b']",How to Enjoy Life,4L9V1XuehwuX9GFhGHg1db,1Td7UkUk2rGS0uZIGFAiU2,https://i.scdn.co/image/ab67616d0000b27399cb25d6f1636809a9bdab33,2018-09-28,25
5FzeDvNpCq5qvzElpvFnET,What Is Love?,"['The Red Pill', 'Alan Watts']","['5DDSCugRjUhxIdW4tkFWXI', '2CCcoAwiAwpIs1hcsqkk3b']",What Is Love?,64l32tBDSlQsiauo1hhy4M,6qazZiNmTh7yTMX02R4CwZ,https://i.scdn.co/image/ab67616d0000b273010774edae4183c325841aec,2018-09-30,47
5FzeDvNpCq5qvzElpvFnET,Obstacles,['DOLKINS'],['7AxtJlBVYqqVJUnlzLctK2'],Soundtrack Life is Strange Cover partie 1,3wpDoZq8f68bkha7a611od,4ubJfvNBojgerF9oNtm95V,https://i.scdn.co/image/ab67616d0000b2734c5d863b3fbdc9b4f5693b7b,2016-02-24,34
5FzeDvNpCq5qvzElpvFnET,Quiet's Theme,['Stefanie Joosten'],['4jMv3MgztmWUB8h5ukfjKv'],METAL GEAR SOLID VOCAL TRACKS,2pIXnAlx96bDh9KHn7L5KT,0DIuBwmp7bKm6CNn3WnZbW,https://i.scdn.co/image/ab67616d0000b27312164dbeca237020b23dd147,2015-09-02,39
5FzeDvNpCq5qvzElpvFnET,"Guncha - From ""Main Meri Patni Aur Woh""",['Mohit Chauhan'],['5GnnSrwNCGyfAU4zuIytiS'],Mausam Aashiqana: Monsoon Melodies (Vol.2),2oQUDwS0teAXwD0dGSUDG4,70ggxChIASnhSyQSTfSdTQ,https://i.scdn.co/image/ab67616d0000b273e6b9da41e76bf912755fbb8e,2013-01-01,41
5FzeDvNpCq5qvzElpvFnET,YOU NEED TO WORK HARDER - Andrew Tate Motivation,['Chispa Motivation'],['45f7fpcboSgDbMRvbN1UAx'],Chispa Motivation,45f7fpcboSgDbMRvbN1UAx,7BlgX09FL0JUWgOkIMNPN9,https://i.scdn.co/image/ab6765630000ba8a015e08329633ba8a9906ad86,,0
5FzeDvNpCq5qvzElpvFnET,Rewind With Samina Peerzada,"['Samina Peerzada', 'Hadiqa Kiyani']","['39RCoI0W88tE7IpYe2exkR', '458KdBgxQrGJNctBgHovzt']",Rewind With Samina Peerzada,1DGGE9gPIDJWfejK7TV5sj,33HaB2bBLVvSByvj8FWkTS,https://i.scdn.co/image/ab67616d0000b27398dde901c4590f7363fe7520,2019-05-16,0
5FzeDvNpCq5qvzElpvFnET,Thank You,['Dido'],['2mpeljBig2IXLXRAFO9AAs'],Vacances détente : Été 2022,3Smu8Aa56GWYkGMggRhmkH,01O0Mn8PssyOkp9SVXMg9m,https://i.scdn.co/image/ab67616d0000b2731e585d4f6cd9408d231e3b8b,2022-07-02,15
